VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13310,PARX,5:13,16:43,PARX,11.3,222.461,PARX,Regular,5502.0,2.0,6480,,16:10,16:31,13330,,0.21,0.0,30.9219666,,11.944,23.8880005,20.9274044,126,220.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,1.0,13329,,16:15,16:27,PC_3,13215.0,0.12,0.1,77.5030289,,4.645,9.28999996,73.6161652,127,731.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:15,16:47,PC_10,13215.0,0.32,0.0,63.8642654,,10.664,21.3279991,54.9407883,128,309.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5501.0,2.0,6480,,16:25,16:45,13421,,0.2,0.0,72.9468765,,11.116,22.2320004,63.6451797,129,210.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5519.0,2.0,PC_9,13215.0,16:27,16:44,JON_B,13410.0,0.17,0.01,59.2997322,,6.191,12.3870001,54.1171074,130,947.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,13215,,16:37,16:54,3127,,0.17,0.01,73.6091995,,10.033,20.066,65.2137375,131,313.0
13323,PARX,6:58,17:45,PARX,7.41,105.793,PARX,Regular,5513.0,1.0,PC_5,13215.0,16:37,17:08,HED_E,3127.0,0.31,0.0,63.1124191,,10.088,20.1809998,54.6688385,132,445.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5502.0,2.0,6480,,16:40,17:02,13330,,0.22,0.0,57.8404198,,11.944,23.8880005,47.8458595,133,221.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:45,17:17,PC_10,13215.0,0.32,0.0,79.5422668,,10.664,21.3279991,70.6187897,134,314.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,16:47,17:04,JON_B,13410.0,0.17,0.01,54.9407883,,6.191,12.3870001,49.7581596,135,949.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:50,17:17,PC_5,13215.0,0.27,0.0,80.3679199,,9.931,19.8619995,72.0578079,136,447.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5519.0,1.0,JON_A,13410.0,16:53,17:07,PC_9,13215.0,0.14,0.0,66.7213593,,6.171,12.342,61.5575562,137,951.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:55,17:27,PC_10,13215.0,0.32,0.0,65.2130356,,10.664,21.3279991,56.2895584,138,317.0
13324muw,PARX,7:05,17:24,PARX,9.44,173.842,PARX,Regular,5501.0,2.0,6480,,16:55,17:14,13421,,0.19,0.0,33.2497139,,11.116,22.2320004,23.9480095,139,211.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,13215,,17:07,17:24,3127,,0.17,0.01,61.5575562,,10.033,20.066,53.1620903,140,320.0
13323,PARX,6:58,17:45,PARX,7.41,105.793,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:10,17:37,PC_5,13215.0,0.27,0.0,54.6269951,,9.931,19.8619995,46.3168831,141,450.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,1.0,PC_7,13215.0,17:10,17:36,GMV_G,7581.0,0.26,0.0,45.168148,,9.319,18.6380005,37.3701439,142,650.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,1.0,JON_A,13410.0,17:13,17:27,PC_9,13215.0,0.14,0.0,62.58815,,6.171,12.342,57.4243469,143,953.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,2.0,13215,,17:17,17:34,3127,,0.17,0.07,70.6187897,,10.033,20.066,62.2233276,144,323.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,1.0,PC_5,13215.0,17:17,17:48,HED_E,3127.0,0.31,0.0,72.0578079,,10.088,20.1809998,63.6142273,145,451.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:20,17:47,PC_5,13215.0,0.27,0.0,81.284317,,9.931,19.8619995,72.974205,146,452.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:25,17:57,PC_10,13215.0,0.32,0.0,53.161396,,10.664,21.3279991,44.2379189,147,325.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:27,18:01,HED_E,3127.0,0.34,0.0,57.4243469,,11.168,22.3409996,48.0770416,148,326.0
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,2.0,GMV_H,7581.0,17:40,18:07,PC_7,13215.0,0.27,0.0,37.1595535,,9.153,18.3059998,29.5004616,149,653.0
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5502.0,2.0,6480,,17:40,18:01,13330,,0.21,0.0,49.5116043,,11.944,23.8880005,39.5170403,150,223.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:41,18:07,PC_5,13215.0,0.26,0.0,62.2184448,,9.931,19.8619995,53.908329,151,455.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:47,18:21,HED_E,3127.0,0.34,0.0,72.974205,,11.168,22.3409996,63.6268959,152,328.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:52,18:17,PC_5,13215.0,0.25,0.0,63.5709953,,9.931,19.8619995,55.2608795,153,456.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,2.0,PC_3,13215.0,17:57,18:13,13329,,0.16,0.03,44.2379189,,4.783,9.5710001,40.2334824,154,739.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:07,18:41,HED_E,3127.0,0.34,0.0,53.908329,,11.168,22.3409996,44.5610237,155,330.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,1.0,13329,,18:16,18:27,PC_3,13215.0,0.11,0.03,40.2313957,,4.645,9.28999996,36.3445244,156,741.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:17,18:47,PC_10,13215.0,0.3,0.0,74.7444077,,10.664,21.3279991,65.8209305,157,331.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,1.0,PC_5,13215.0,18:17,18:47,HED_E,3127.0,0.3,0.0,55.2608795,,10.088,20.1809998,46.8172989,158,459.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,1.0,PC_7,13215.0,18:30,18:53,GMV_G,7581.0,0.23,0.0,36.3424377,,9.319,18.6380005,28.5444355,159,659.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:42,19:12,PC_10,13215.0,0.3,0.03,90.1232986,,10.664,21.3279991,81.1998215,160,333.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,18:47,19:02,JON_B,13410.0,0.15,0.0,65.8209305,,6.191,12.3870001,60.6383018,161,962.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,19:15,19:38,GMV_G,7581.0,0.23,0.0,81.1977234,,9.319,18.6380005,73.3997192,162,662.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,19:47,20:12,PC_7,13215.0,0.25,0.03,73.1856461,,9.153,18.3059998,65.5265503,163,665.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,20:15,20:38,GMV_G,7581.0,0.23,0.0,65.5244598,,9.319,18.6380005,57.7264557,164,666.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,20:47,21:12,PC_7,13215.0,0.25,0.0,57.5123787,,9.153,18.3059998,49.8532829,165,669.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,21:12,21:44,HED_E,3127.0,0.32,0.0,49.8532829,,11.168,22.3409996,40.5059738,166,343.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,2.0,HED_D,3127.0,22:13,22:42,PC_10,13215.0,0.29,0.0,87.0569,,10.664,21.3279991,78.1334229,167,348.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5519.0,2.0,PC_9,13215.0,22:42,22:57,JON_B,13410.0,0.15,0.0,78.1334229,,6.191,12.3870001,72.950798,168,978.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5519.0,1.0,JON_A,13410.0,23:00,23:12,PC_9,13215.0,0.12,0.03,72.8657303,,6.171,12.342,67.7019272,169,979.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,23:15,23:36,GMV_G,7581.0,0.21,0.0,67.6998367,,9.319,18.6380005,59.9018326,170,678.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,23:48,24:12,PC_7,13215.0,0.24,0.03,59.6856651,,9.153,18.3059998,52.026577,171,681.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,24:15,24:29,ÖS_J,7880.0,0.14,0.0,52.0244827,,5.845,11.6899996,47.1334724,172,682.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,ÖS_H,7880.0,24:36,24:57,PC_6,13215.0,0.21,0.03,60.2660904,,7.642,15.2840004,53.8713799,173,683.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_6,13215.0,25:00,25:19,ÖS_J,7880.0,0.19,0.0,53.8692818,,8.119,16.2380009,47.075428,174,684.0
