scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
4,21,"[""13306"",""13316uwt"",""13323"",""13406""]",4ec4e622156d740f6f1a1a122629b16c78a621f600c5b2632135c61d66f0a81a,2026090204,,,73,4,1578.27699004,394.56924751,30,0.449139625,4.0,1113
4,22,"[""13304"",""13309"",""13310"",""13404""]",7c2cf05d19f2f8f53a5b36410019f03268909c3f6548c354aa7cf5d4fa1a843d,2026090204,,,100,4,2057.49298498,514.373246245,37,0.295296461,3.0,1252
4,23,"[""13314"",""13318"",""13410"",""13414""]",5d861974ffd5848e482fef1980809956ac72cc5d45bae1a39470d6fc3a75d3b0,2026090204,,,76,4,1950.17598692,487.54399673,33,0.432412545,7.0,1208
4,24,"[""13309"",""13321"",""13324muw"",""13401""]",5fbe5bfc5565bda927a953b07f3f73779add4c9637d32e2edaa01d16fbc76d76,2026090204,,,73,4,1612.38898886,403.097247215,22,0.227166082,5.0,1252
4,25,"[""13304"",""13404"",""13405"",""13413""]",6203db22c847ce13fc0490e0fb0ed55ddc683fb14a335feb9f0a7e9e5f3af2a9,2026090204,,,82,4,2441.56298562,610.390746405,37,0.469789275,7.0,1252
4,26,"[""13302"",""13312"",""13411"",""13413""]",9080d2ff582916b533d50bef9a2e6e5e5005d2681928b3244d2fd53f5125c0d4,2026090204,,,125,4,2713.47297632,678.36824408,50,0.538026022,4.0,1257
4,27,"[""13309"",""13321"",""13402"",""13405""]",95747460714c367e4ed593a94391ce719193d63223f52a2ab245316ee3aedd24,2026090204,,,74,4,2059.4249878,514.85624695,22,0.204049579,7.0,1249
4,28,"[""13309"",""13312"",""13409"",""13413""]",48328cbc4c103c930436f5c9aebfbd1f53a10e7c137c5f2ab62d790abe266d74,2026090204,,,100,4,2455.51298206,613.878245515,46,0.495580468,7.0,1192
4,29,"[""13305"",""13316uwt"",""13406"",""13411""]",ce897e321b4e4968d962f8adc81b1fd555f285356d91451f061921d90abda04f,2026090204,,,79,4,1976.7209879,494.180246975,30,0.332745302,7.0,1114
4,30,"[""13303"",""13306"",""13408"",""13409""]",54daf9bb96bf78dc366b7ed08cf76bdfbff6af5ec4bd3713b55a4ec02b7380b2,2026090204,,,112,4,2379.14698518,594.786746295,54,0.589556215,3.0,1241
4,31,"[""13315"",""13318"",""13323"",""13414""]",bc8bff17a91b350032b01f465c27117eebe7e609def03cdabdea9d03ea0ba397,2026090204,,,84,4,1624.42199052,406.10549763,33,0.529193114,3.0,1160
4,32,"[""13305"",""13319"",""13322"",""13409""]",78b46368e05d0364ce75afe4829304edfc2e52c0d51ecd539673185000df4174,2026090204,,,100,4,2006.30798689,501.576996722,30,0.193907194,4.0,1235
4,33,"[""13303"",""13304"",""13402"",""13412""]",733fedbc3e5f6a1a4a5545e614fa551868df659a2550f1ed9fc9af0c301fbcdf,2026090204,,,123,4,2621.40198432,655.35049608,54,0.51847996,3.0,1272
4,34,"[""13320"",""13321"",""13404"",""13406""]",caa882172d3b6610e4db4081df0975b833fc1e0b0427d275d60c78c7afb9a184,2026090204,,,69,4,1979.3939875,494.848496875,22,0.170867045,7.0,1229
4,35,"[""13305"",""13306"",""13409"",""13412""]",c7d04b3948ac7873d97e4db468f7991df2f108647a033ef98f620e5aa7549cdd,2026090204,,,92,4,2256.88098472,564.22024618,30,0.30589668,6.5,1217
4,36,"[""13311"",""13312"",""13322"",""13413""]",d000e6fe50deb20a8d736832c8f709eedf6af8c98884b9f89854a693df3af474,2026090204,,,101,4,2008.23198306,502.057995765,46,0.509780818,4.0,1199
4,37,"[""13307"",""13313"",""13324t"",""13405""]",aa9708108228854f9ff01e2ab19e21caa6e3e25b99a803331c4b9ba07abe2ad4,2026090204,,,83,4,1773.53397871,443.383494677,37,0.460203115,3.0,1145
4,38,"[""13311"",""13322"",""13324t"",""13411""]",0f422ee42918420b89acd50be4f740a52e9d869c667c876c9c48efb076aec95b,2026090204,,,72,4,1563.18098673,390.795246682,26,0.272165527,5.0,948
4,39,"[""13302"",""13305"",""13411"",""13414""]",f6880945f88c9c328a8d3a99fd107a9171605220a0b37bf5fa971aba77ad19f1,2026090204,,,106,4,2305.8849809,576.471245225,50,0.575703634,4.0,1257
4,40,"[""13313"",""13323"",""13411"",""13412""]",51c1531a52f60e7887e907016773074341364b182f9167eb3513cf4f0936d669,2026090204,,,74,4,2037.46198046,509.365495115,37,0.595208528,6.5,1136
4,41,"[""13302"",""13401"",""13405"",""13412""]",6434ef9f0c87df3a580384cf6640061feaab40a3e92c1fac440fc98525920dab,2026090204,,,90,4,2456.96198016,614.24049504,50,0.707281354,7.0,1278
4,42,"[""13304"",""13319"",""13324muw"",""13409""]",3a3bfe787851969fdc05280ce0baba17d58c7d56ac9dd8fba135d8ea376187ba,2026090204,,,98,4,2034.02898553,508.507246383,37,0.338431101,3.0,1245
4,43,"[""13303"",""13305"",""13309"",""13408""]",ed95b90056ddc10e888cee4020fbd9bd081738149cb05248b38704da79ff3fe4,2026090204,,,117,4,2017.57398684,504.39349671,54,0.540222328,3.0,1198
4,44,"[""13310"",""13313"",""13319"",""13405""]",a0e9bfaeaaab6361023887be5f3e527b886fd63139eac3b9a0bd2c92f26105fd,2026090204,,,101,4,2073.49097687,518.372744217,37,0.338810666,3.0,1237
4,45,"[""13305"",""13312"",""13316m"",""13411""]",d285c69527c45082696be636094b433d74da0cf899788ec2fde548b80849f0c4,2026090204,,,113,4,2115.94798366,528.986995915,46,0.414609089,3.0,1217
4,46,"[""13321"",""13402"",""13408"",""13414""]",007d522cd2c5560674a90fec363df54e622930ab318a84b8be79ecdb2ae0fc14,2026090204,,,62,4,2092.9029889,523.225747225,22,0.283063367,7.0,1249
4,47,"[""13306"",""13317"",""13324t"",""13409""]",9c7e205aaeebf6dd7ff893fb7234c4a538aca8593e8044dd2bdc0908cea2c55c,2026090204,,,102,4,2084.39898533,521.099746332,37,0.328687345,3.5,1211
4,48,"[""13312"",""13401"",""13405"",""13413""]",f30b32009a9c99d93831182e5cb51f52f682aaa8213696900249974b19eb0501,2026090204,,,86,4,2403.22098266,600.805245665,46,0.659826091,7.0,1259
4,49,"[""13314"",""13321"",""13324muw"",""13414""]",f4efcd047a5a345ea24ab48af84023590474c315f0c151e6f13f75b4e5bbc84c,2026090204,,,67,4,1501.92199142,375.480497855,22,0.212653834,7.0,1174
4,50,"[""13304"",""13311"",""13318"",""13403""]",a4c48462caca5928fa31d0cc9341dc235231f19ac33e22feeed40f259a8fb4f0,2026090204,,,98,4,1937.04198368,484.26049592,37,0.432441227,3.0,1255
4,51,"[""13302"",""13304"",""13308"",""13406""]",fee353b33235c31ce55d43288a8af79cd8534a84c96d134f80b831f3467a40e5,2026090204,,,132,4,2435.71398018,608.928495045,50,0.392187246,3.0,1257
4,52,"[""13306"",""13316m"",""13324muw"",""13403""]",8b8e0e2754ebd6ccc6464ba41618981e7ad538c61b1ba13a5e1ea9ac71066ad1,2026090204,,,84,4,1742.0359868,435.5089967,30,0.291605922,4.0,1007
4,53,"[""13307"",""13310"",""13321"",""13405""]",6fa0e141d5b301981e9298c8c13737abcf84ded57eed95d9284d2344ded096e3,2026090204,,,74,4,1612.68398768,403.17099692,24,0.249176877,4.0,1212
4,54,"[""13306"",""13322"",""13410"",""13413""]",d0efe9fdb7fb1b80b801d9635baf23ebf600272938a518c83b66264e05378f45,2026090204,,,86,4,2126.44098628,531.61024657,30,0.309398481,6.5,1238
4,55,"[""13306"",""13316m"",""13317"",""13410""]",0fc74bfb2c9fc7e4daaba1d621f175c8b3e9ffebf73cc7355792fe8815c66bc1,2026090204,,,105,4,2053.28298676,513.32074669,37,0.311094914,3.0,1238
4,56,"[""13308"",""13316uwt"",""13320"",""13411""]",c942cd0d1b6ea72c280fbecbfd265d31b42b27f085b6eeaa58e88f22cf3fbab1,2026090204,,,82,4,1742.22798766,435.556996915,31,0.320803572,5.0,1067
4,57,"[""13302"",""13324t"",""13325"",""13412""]",6995f3d354442fdfa515e3d28b89a7f21cb978aecaca1f5a69e91c8d85a6661b,2026090204,,,125,4,2386.52297649,596.630744122,50,0.481796638,2.0,1257
4,58,"[""13302"",""13317"",""13319"",""13324muw""]",f1b9fb0a8b49ce078aee283258d3f392716b1f449ec6118bb31c013400ffb6fe,2026090204,,,131,4,2125.36898059,531.342245147,50,0.372953695,1.0,1257
4,59,"[""13318"",""13322"",""13324t"",""13410""]",b56e8cd05d3fa12e6f9fe399905c9c06a396a018d4ac59806b56f345c0cef8e6,2026090204,,,92,4,1874.44398459,468.610996148,33,0.30589668,3.0,1175
4,60,"[""13304"",""13322"",""13411"",""13412""]",ecfd1fb0646d3eee77f41fe3d65e13cd164581d15890c16bb38fff504940777a,2026090204,,,92,4,2158.50598692,539.62649673,37,0.40670189,5.5,1243
4,61,"[""13312"",""13401"",""13404"",""13409""]",34d0eb8b166ed70b97ed60073e078ad9f2b5e13ee664f40d646b857cf8d29111,2026090204,,,92,4,2656.68098166,664.170245415,46,0.584131689,7.0,1259
4,62,"[""13302"",""13304"",""13315"",""13405""]",8c720fb09cf5e5b67d47d1c9efbe1949dd40732b0a951092c8182c10d688b0f1,2026090204,,,131,4,2292.31498344,573.07874586,50,0.406448229,2.0,1257
4,63,"[""13304"",""13312"",""13318"",""13323""]",0e6777e27e8e865055ac563b2d191b9f33ea63cb306d2c0c9321142b3fa09aaa,2026090204,,,124,4,1957.59598314,489.398995785,46,0.454483961,1.5,1243
4,64,"[""13303"",""13308"",""13311"",""13318""]",c3cab49c39b0d6b80f771adbbb70baccdb5836873e947d4f8f4a3841ad910c8e,2026090204,,,132,4,2056.11698266,514.029245665,54,0.430153623,2.0,1238
4,65,"[""13308"",""13316m"",""13320"",""13409""]",efef9a4845db42db585c2fa9584da807f09bf755c8906f81af7cb479bf16fe79,2026090204,,,87,4,1879.17398676,469.79349669,31,0.274662141,6.0,1200
4,66,"[""13314"",""13317"",""13318"",""13404""]",02cc8c5876b071033fd7d95c73a37d5bbb90ca7c0af56acb8ef29bbf4e76a047,2026090204,,,103,4,2110.34698694,527.586746735,37,0.363656715,3.0,1233
4,67,"[""13301"",""13307"",""13322"",""13325""]",7e9fb601495c6ec8a68230cfe3be6e9213eec2c5a4983f48d679048cbfc4bab2,2026090204,,,119,4,1906.80198648,476.70049662,42,0.344742714,2.0,1257
4,68,"[""13302"",""13316m"",""13321"",""13411""]",073fd683daaaea2a122bb7ac0d257f45b823d452ba820aaadf6365a12683cc93,2026090204,,,109,4,2140.22898332,535.05724583,50,0.498714786,3.0,1257
4,69,"[""13301"",""13304"",""13314"",""13412""]",21d48b0ef26b98eee1fc9499a830fd0a77226cb9543e71dfa55ec4672650afff,2026090204,,,104,4,2053.25298994,513.313247485,37,0.40430377,4.5,1257
4,70,"[""13302"",""13325"",""13326"",""13401""]",baf26ddc45ff6394ac3c01b4c1f05dd555ebcaba22ca4fd3c10bf6d92f10bf4d,2026090204,,,125,4,2293.79897979,573.449744947,50,0.491267748,2.0,1278
4,71,"[""13316m"",""13319"",""13322"",""13404""]",b294e96e18143e85a2519a7fce1adf82139bf076c46907679789dff933cd1b14,2026090204,,,93,4,1938.49898791,484.624746977,27,0.16761782,5.0,1254
4,72,"[""13315"",""13324t"",""13408"",""13412""]",cb3bee111732c213eb7ad02114e2bbe6fcb01d09612f828b14944ac68508609e,2026090204,,,75,4,1837.12998949,459.282497373,31,0.399777716,5.0,1157
4,73,"[""13307"",""13317"",""13318"",""13401""]",7dece83fb15e64b41e68d4cda6f51774c5cb29d77de74b308ee7a7a17731bd52,2026090204,,,97,4,1872.7449858,468.18624645,37,0.449252754,3.0,1256
4,74,"[""13303"",""13317"",""13405"",""13409""]",7b85cae4b515d5673df56397ae9daa749f3ebfdfc2353fd37bd3827951fc0019,2026090204,,,121,4,2571.71998522,642.929996305,54,0.543887054,3.0,1241
4,75,"[""13302"",""13305"",""13316m"",""13414""]",15607b37fe188a3c00b4cd69e994ec9781cb81bad2d50c3a67e899856ebabcf3,2026090204,,,115,4,2086.22898216,521.55724554,50,0.481569582,3.0,1257
4,76,"[""13315"",""13326"",""13407"",""13414""]",5dccdfe62994e1b1e5374daed8b2f7493e36cefb4c8a0775acd20dc8ca25c046,2026090204,,,81,4,1996.32599079,499.081497697,31,0.344574956,6.0,1179
4,77,"[""13306"",""13308"",""13310"",""13322""]",7d735839733806cd28f682884cd9c7e6be68d211dfa183b287bd4135c84ebead,2026090204,,,111,4,1796.66798564,449.16699641,31,0.103112821,3.0,1078
4,78,"[""13303"",""13307"",""13313"",""13321""]",48c6c64525fbaf8e8ae9308a5260280a14cf923de7ca05fbaa4bfb747033154a,2026090204,,,128,4,2045.60597998,511.401494995,54,0.468228877,2.0,1234
4,79,"[""13306"",""13321"",""13412"",""13413""]",d7b0c8e50529ddb22cfa64ca1558681097a06b08dfb8444e6a21522d512d7c5e,2026090204,,,82,4,2142.42098688,535.60524672,30,0.301690656,7.0,1204
4,80,"[""13303"",""13320"",""13325"",""13411""]",b3e513a00be356f92b831dde037e0ceae69cf58cce1bb1db81b06f726cdc3c9d,2026090204,,,126,4,2249.2209823,562.305245575,54,0.54131406,2.5,1257
4,81,"[""13303"",""13305"",""13309"",""13314""]",b74c1a3a0e1df24d279059f1606599b9402f3aca10e51c4b450e4123f97dabd6,2026090204,,,122,4,1831.8989888,457.9747472,54,0.473710927,2.0,1198
4,82,"[""13308"",""13310"",""13316m"",""13404""]",f2c9ab72b7a9f434230d12e8b1a1dbc2d1e87ae98d66f9b3b8568d3146c7cd25,2026090204,,,95,4,2019.97098562,504.992746405,31,0.209206389,4.0,1156
4,83,"[""13306"",""13313"",""13318"",""13324t""]",af8ce12467af40764a73bed5d2588642482555d956047d89dd538a506a7acf7b,2026090204,,,118,4,1982.00997533,495.502493832,37,0.24029571,2.5,1208
4,84,"[""13310"",""13313"",""13315"",""13412""]",14c36408959bac5b17ed90ad3671c2a7f1dce77cb350f48e56d49013f0639cb8,2026090204,,,107,4,2123.13897968,530.78474492,37,0.306422361,3.0,1164
4,85,"[""13302"",""13308"",""13316m"",""13404""]",9c4bfae8abe6daf4274febd5fed24a283dc3ca5e43699aa859ceaaff69c8fc27,2026090204,,,121,4,2386.39498082,596.598745205,50,0.411151834,3.0,1257
4,86,"[""13310"",""13315"",""13324muw"",""13408""]",bb6c94ecf17cb0eb283bf6030eaddee01929d1d54e8cf58703e6ebaca05183c4,2026090204,,,83,4,1607.46198918,401.865497295,31,0.361244924,3.0,773
4,87,"[""13304"",""13307"",""13404"",""13410""]",10c62a247ee6a83990d7e1d2934ccdea50e5748fe3326f6528db9256f2eba496,2026090204,,,84,4,2145.01598594,536.253996485,37,0.441600881,7.0,1263
4,88,"[""13306"",""13404"",""13405"",""13409""]",e2ef202f6e27fefaa83368781b24afa4e903025d86b14e02ce8ea11422df1f12,2026090204,,,77,4,2451.22798448,612.80699612,30,0.333389549,7.0,1236
4,89,"[""13303"",""13313"",""13320"",""13326""]",caa7f8cca6f0c8c20938039b038781193cfa7c744fc8f63c38f5757889787839,2026090204,,,128,4,2001.95697949,500.489244872,54,0.465089877,2.0,1198
4,90,"[""13312"",""13321"",""13324t"",""13405""]",5608c378f814e7105fc0530c344d532c0cefcee3928ba36136e288e33ce5c311,2026090204,,,99,4,1989.33398389,497.333495973,46,0.512172013,4.0,1219
4,91,"[""13307"",""13309"",""13320"",""13403""]",db7bb9d7c7070fea59b484ceb0af9d6a386fb571f0ea2156127d52a4ea69fffa,2026090204,,,67,4,1495.29598732,373.82399683,22,0.185819397,5.0,1007
4,92,"[""13308"",""13312"",""13313"",""13316uwt""]",d9594b9270647027e2904c853883a9f6fb391168ede5676da3014fc4d9c6c64b,2026090204,,,135,4,2264.34897578,566.087243945,46,0.269430126,3.0,1200
4,93,"[""13308"",""13317"",""13401"",""13408""]",71e8763c1efeee546767698bc324a8258f52f9566b08e485b269c51fbb1b1e9b,2026090204,,,91,4,2076.54998792,519.13749698,37,0.503459832,7.0,1195
4,94,"[""13317"",""13319"",""13326"",""13407""]",a332f2427c04aa4e548f3676c049b4e4a2fe867f5fecd2457880de1d8fd41be6,2026090204,,,102,4,2106.0789875,526.519746875,37,0.295421945,3.0,1200
4,95,"[""13322"",""13401"",""13404"",""13409""]",ecd83044f5b0a09cf9d4221e0875d74c55cdd70d3041e8271091d568c3abb655,2026090204,,,72,4,2329.6129868,582.4032467,26,0.280541804,7.0,1259
4,96,"[""13303"",""13405"",""13410"",""13414""]",fbd0db653e7374225c8bbe6ef8de2c40fcb3f2ba2dd03b7da342eda39ebc3800,2026090204,,,94,4,2411.5489852,602.8872463,54,0.750735267,7.0,1268
4,97,"[""13306"",""13322"",""13402"",""13410""]",2bf934c882f0597eb1a99996882fb0837446f6ecadf769eb1eb289d13dd8aa2d,2026090204,,,88,4,2210.67098578,552.667746445,30,0.282038037,6.5,1283
4,98,"[""13402"",""13406"",""13412"",""13414""]",920a99176b296f11a3db1ea57905db0fa7257c286bf4d11b2340ea0c8e271f8e,2026090204,,,58,4,2442.6699855,610.667496375,17,0.124329354,9.5,1223
4,99,"[""13302"",""13303"",""13325"",""13405""]",30ae9f726755e638906012d7ebdcc56263e0b9d34931df424746c8afada788a3,2026090204,stress,trip_heavy,159,4,2713.94197636,678.48549409,54,0.403448212,2.0,1260
4,100,"[""13303"",""13322"",""13403"",""13404""]",24f9edc390996104924b89459f24c05b66bb29905c62e360ff110d23ec9aa2d1,2026090204,,,111,4,2425.221986,606.3054965,54,0.568853113,4.0,1198
4,101,"[""13309"",""13316m"",""13322"",""13325""]",a9780baee67906041fde521877888ccee495976daf50dc900d92b7a831f9800e,2026090204,,,113,4,1815.92998596,453.98249649,42,0.285800978,3.0,1205
4,102,"[""13304"",""13322"",""13326"",""13413""]",a8eeace13a07f97c5c9be26fcf322d448bf4ca13ad2ff96d1126658a7c06294e,2026090204,,,99,4,1918.97198955,479.742997387,37,0.326217278,3.0,1243
4,103,"[""13307"",""13321"",""13408"",""13414""]",fe50af8fd643ad4d31236b7aa0d92c7745fa2892594aba0b0f8d9a6004536df9,2026090204,,,60,4,1627.89599022,406.973997555,22,0.286744176,7.0,1202
4,104,"[""13302"",""13308"",""13318"",""13325""]",92066cb59f138f50efb466e4deb2974e08dbd872de45f198e7845076247065a9,2026090204,,,156,4,2501.56297502,625.390743755,50,0.194432704,2.0,1257
4,105,"[""13304"",""13308"",""13322"",""13403""]",4d14493ab96b28f73a36c9f15a003652f400d1472d9acab53b6e094b43a37752,2026090204,,,108,4,2054.13498732,513.53374683,37,0.313176565,3.0,1255
4,106,"[""13310"",""13311"",""13312"",""13408""]",f5719c519b91c3e4a38f5ab23f0e9938f7cd7fa58a7143790196c809550e753f,2026090204,,,95,4,1854.92698172,463.73174543,46,0.577606102,3.0,1199
4,107,"[""13320"",""13322"",""13324muw"",""13408""]",0e358baf08c510f7dfbaf592f47aa29a53ce9ab31c8e942dac643b2a3e6d65cf,2026090204,,,70,4,1432.14798846,358.036997115,26,0.309047252,4.0,806
4,108,"[""13302"",""13315"",""13322"",""13406""]",18e45e976bb5fcfb174a670d2e6219cdf7ca4baa828d2bd3e08b6fd7e7b2a7a0,2026090204,,,121,4,2180.36498462,545.091246155,50,0.428717764,2.0,1257
4,109,"[""13308"",""13314"",""13317"",""13405""]",0baeaa2a07cc575651c73da7c58e22eacd0f643bad869523a838dec3d2580484,2026090204,,,97,4,1932.60498938,483.151247345,37,0.413786232,3.0,1155
4,110,"[""13317"",""13319"",""13401"",""13412""]",daebb8dc46938824875c1d6b92da32026d5147cae2bcee877e38ebb64e18b547,2026090204,,,91,4,2177.92298637,544.480746592,37,0.437771083,7.0,1277
4,111,"[""13301"",""13309"",""13325"",""13407""]",ea0cd922767ab13a6a73dc5f8ee4aec44ca629f3e7c6d7fff877017ea932a2ae,2026090204,,,117,4,2367.92798376,591.98199594,42,0.346443901,3.0,1257
4,112,"[""13303"",""13316uwt"",""13319"",""13322""]",efee4da65224cf17a1cafd7ae7a84d4148264b6c26b0535864d7505d18a10ebe,2026090204,,,128,4,1939.66198801,484.915497002,54,0.403233997,2.0,1259
4,113,"[""13310"",""13323"",""13325"",""13406""]",0c7681809fccd528eadf7644cddfe0549bb86bd382d13e9e51ffc2668459c615,2026090204,,,88,4,1819.78998486,454.947496215,42,0.585640851,3.0,1232
4,114,"[""13305"",""13405"",""13408"",""13409""]",136f8f896ee7c1b989028a34b490bcb2609afd4a2ba1917f07b89e61a6131f94,2026090204,,,71,4,2164.86298674,541.215746685,30,0.416625337,7.0,1219
4,115,"[""13301"",""13317"",""13324muw"",""13412""]",3cdaf207d244acfa4c71e66e88f82e378461589a09f5a63c2b873c5aa03a8381,2026090204,,,105,4,2120.85998744,530.21499686,37,0.391635908,4.0,1208
4,116,"[""13304"",""13318"",""13324t"",""13401""]",ed73433d335b0ca927ba22fb79ed332722705705e7f7131c5764b3836f8544f7,2026090204,,,100,4,1902.93398441,475.733496102,37,0.412795349,3.0,1275
4,117,"[""13316uwt"",""13318"",""13321"",""13412""]",5f711a96b4e217f22478871c98fef6b376cb46481eee410eaaa95e4cde070d6a,2026090204,,,91,4,1934.09198702,483.522996755,33,0.28550288,5.0,1150
4,118,"[""13305"",""13308"",""13321"",""13324muw""]",acddf7f0374f479778eefebbf070bc655fa934fdb61b4757d2d5f01c076e9243,2026090204,,,100,4,1683.2989881,420.824747025,31,0.231516738,3.0,1210
4,119,"[""13324muw"",""13326"",""13404"",""13406""]",548b2052387ea11e96569e0af2cda4ff39665e4bfb60df757ded92d04583d1b6,2026090204,,,69,4,1966.28998769,491.572496923,21,0.144201078,7.0,1156
4,120,"[""13302"",""13303"",""13316m"",""13324t""]",cdc148fd76a4cbbfb684497d6a3e076b2495bcfc2bc11dbb38e119ed849510a9,2026090204,,,145,4,2186.87498045,546.718745112,54,0.438948045,2.0,1260
4,121,"[""13301"",""13312"",""13316uwt"",""13326""]",7c598bd02fdde4ddc8a1962938ef87e1041e997c5a04298459ff4d2be3d81bb0,2026090204,,,124,4,2025.59998731,506.399996827,46,0.342148443,3.0,1241
4,122,"[""13305"",""13321"",""13324muw"",""13401""]",82aeb98980d446969e7817547cc9a66ca06d1e58a8710b4bf3a0ae230afdf545,2026090204,,,81,4,1661.7099887,415.427497175,30,0.328265081,4.0,1252
4,123,"[""13302"",""13316uwt"",""13317"",""13324t""]",aa078490dbfc4b76071f23a955a7cc28eba082b2c7497038a528e7974338dfee,2026090204,,,126,4,2029.49098217,507.372745543,50,0.409326888,2.0,1257
4,124,"[""13306"",""13311"",""13316m"",""13410""]",7d051f5b785fa2e7412905622052fa646071cd6dd8a1170b621b9a535c6d03a2,2026090204,,,82,4,1738.67998584,434.66999646,30,0.317073171,4.5,1238
4,125,"[""13301"",""13311"",""13325"",""13404""]",af8ce0941a7dfcc5714c20fbbabf90303f91ae45c64f32cdd8dae86cdaef64f3,2026090204,,,109,4,2246.20398346,561.550995865,42,0.439888884,4.0,1257
4,126,"[""13315"",""13324muw"",""13402"",""13410""]",1322fe58171eb6e35d7589dc08ee37cbfec3c532c818652626ab76420041722a,2026090204,,,80,4,2084.78398822,521.195997055,31,0.320156212,6.0,1283
4,127,"[""13316m"",""13321"",""13405"",""13411""]",1b50ee84d67baaad0ba8c46eedeaf7052f3ae74ede8137eadb2b089be80c5782,2026090204,,,72,4,1914.20698916,478.55174729,23,0.251538476,7.0,1212
4,128,"[""13318"",""13326"",""13403"",""13406""]",b588eda5453ab301530079704d67aa115ce25e71074d0f1a2feb99c075164845,2026090204,,,82,4,2064.00698609,516.001746522,33,0.378638407,7.0,1236
4,129,"[""13302"",""13314"",""13316m"",""13412""]",eac462245f778c3319c21ad22320447c719ed09e9718f3b9eea035600cb73a58,2026090204,,,104,4,2052.40098388,513.10024597,50,0.545964214,3.5,1257
4,130,"[""13301"",""13307"",""13404"",""13408""]",21123dee0248bfc1210e918be4b1a9a874e788e5104484908a788f6a264d9602,2026090204,,,79,4,2029.25798868,507.31449717,36,0.487465051,7.0,1161
4,131,"[""13306"",""13319"",""13322"",""13410""]",9ac578c6dc9c1427fc4c9aa7410140943e7edf0e361e2350236691f97590b075,2026090204,,,98,4,1954.98298613,488.745746532,30,0.231792177,3.5,1238
4,132,"[""13302"",""13303"",""13307"",""13323""]",1f044da1e24eee61bafe7fb4f0185fe260f802be6abc869484fbac4354c2858f,2026090204,stress,tight_gap,127,4,1909.67498308,477.41874577,54,0.644082937,1.0,1260
4,133,"[""13301"",""13305"",""13311"",""13409""]",7945dbe43db1f7db3d23c3268ee43655ad8ab14ae2de68f973ad235ebc69e86c,2026090204,,,97,4,2017.9859867,504.496496675,36,0.373844626,7.0,1241
4,134,"[""13319"",""13322"",""13324t"",""13414""]",e66b237fc03f03c8eb8ee87461290306bf3c2c384d437b9bc6f18dd1a1a205c8,2026090204,,,83,4,1673.65498748,418.41374687,27,0.295856124,4.0,1144
4,135,"[""13301"",""13315"",""13316uwt"",""13321""]",3743abbcff570a58dcd3f0a3196a17d93ef56d518909312baf2b8f8f8e09a1cc,2026090204,,,110,4,1791.27599408,447.81899852,36,0.227817529,3.0,1234
4,136,"[""13313"",""13314"",""13411"",""13414""]",87d9d3e1bd299c2d368418bc8c994df8c858e44fc17c7489809888c08775719e,2026090204,,,79,4,2031.98598152,507.99649538,37,0.509326571,7.0,1107
4,137,"[""13313"",""13316m"",""13317"",""13404""]",e8a60c92cb714d12126158e6f5ba4ef486f3d2ddbb3e27a8d0019a407c001864,2026090204,,,114,4,2325.86597934,581.466494835,37,0.307393254,3.0,1172
4,138,"[""13314"",""13401"",""13410"",""13413""]",0c55bb7ce588e70166dd458706cac315b3d31b072fba295255bb0d53420d50ba,2026090204,,,58,4,2046.80498896,511.70124724,16,0.103448276,8.0,1286
4,139,"[""13301"",""13304"",""13309"",""13322""]",2285d6cd4c8071f032cf6e53aaf26fc8ae2f179c1ad701928e09ea3995c9001a,2026090204,,,121,4,1923.93298918,480.983247295,37,0.212156986,3.0,1257
4,140,"[""13303"",""13313"",""13320"",""13322""]",beaae6ebff04991f94dd15b440f9cbf598ea98a0e684d4fda5f8c75ab46aecb9,2026090204,,,133,4,2044.20397866,511.050994665,54,0.423929484,2.0,1198
4,141,"[""13310"",""13314"",""13409"",""13411""]",0323e2e4ba5e706b242436c27f064eb1d190bf04d89c723121b1d32abdf96135,2026090204,,,71,4,1990.63298742,497.658246855,24,0.212204495,7.0,1197
4,142,"[""13301"",""13308"",""13324muw"",""13402""]",50c35b0a19f365776bc56803342043ff64578ff47e31603344d5dedc367eb3c8,2026090204,,,101,4,2152.27798682,538.069496705,36,0.334149248,5.0,1176
4,143,"[""13302"",""13303"",""13323"",""13404""]",8ece32cf000e847e5b41d81861e11c4f1cbf460be1d3e0b541e40b3d0ea39bb2,2026090204,,,129,4,2374.68198176,593.67049544,54,0.621848463,2.0,1260
4,144,"[""13309"",""13317"",""13324muw"",""13413""]",2fcb74bea58d91d5e90ef6f45a7075beb047b59f630069479d7774d74d28c284,2026090204,,,91,4,1912.13698698,478.034246745,37,0.378602927,4.0,1125
4,145,"[""13301"",""13309"",""13326"",""13405""]",e7b1a6c914f8efe570f54f5fc437174c74d9b4566b75cb64c8f2f7e933fe3217,2026090204,,,92,4,1882.79298989,470.698247473,36,0.359846638,5.0,1161
4,146,"[""13302"",""13306"",""13312"",""13316uwt""]",a93490a6b0cbc5133ef7eaadba4c16959a1a3dc4f5a165355639b4ac2a648e4c,2026090204,,,147,4,2322.92897746,580.732244365,50,0.320450768,2.0,1257
